mal_id,title,start_year,source,main_genre,episodes,members,started,audience_quartile,conversion_to_start,completion_rate,favorites_rate,ep3_retention,score_combined,segment,title_type
40230,Housekishou Richard-shi no Nazo Kantei,2020,Novel,Drama,12,72597,44516,Q2,0.6131,0.4271,0.0042,0.8146,0.4193,Остальные,Дебют
53012,Human Bug Daigaku,2022,Web manga,Comedy,12,10450,7861,Q1 малые,0.7521,0.4032,0.0025,0.7115,0.442,Остальные,Дебют
53426,Hyakushou Kizoku,2023,Manga,Comedy,12,5079,3234,Q1 малые,0.6362,0.4393,0.0008,0.8167,0.3073,Остальные,Дебют
57562,Hyakushou Kizoku 2nd Season,2024,Manga,Comedy,12,2333,1479,Q1 малые,0.6339,0.4591,0.003,0.8398,0.399,Остальные,Продолжение
51711,Hyouken no Majutsushi ga Sekai wo Suberu,2023,Light novel,Action,12,205163,174202,Q4 крупные,0.8487,0.6384,0.004,0.9042,0.756,Надёжный просмотр,Дебют
40803,Hypnosis Mic: Division Rap Battle - Rhyme Anima,2020,Mixed media,Sci-Fi,13,66583,40671,Q2,0.6108,0.3636,0.0111,0.7496,0.5165,Нишевые любимчики,Дебют
54858,Hypnosis Mic: Division Rap Battle - Rhyme Anima +,2023,Mixed media,Sci-Fi,13,12732,7006,Q1 малые,0.5501,0.3517,0.0086,0.8127,0.4326,Нишевые любимчики,Продолжение
39725,I★Chu: Halfway Through the Idol,2021,Game,Не указан,12,18237,10536,Q1 малые,0.5777,0.321,0.0064,0.7311,0.3872,Нишевые любимчики,Дебют
40046,Id:Invaded,2020,Original,Mystery,13,416250,272540,Q4 крупные,0.6547,0.5111,0.0074,0.8703,0.6509,Нишевые любимчики,Дебют
37962,IDOLiSH7 Second Beat!,2020,Game,Drama,15,35516,22995,Q2,0.6474,0.4685,0.0118,0.8848,0.6524,Нишевые любимчики,Продолжение
45577,IDOLiSH7 Third Beat!,2021,Game,Drama,13,26246,15673,Q1 малые,0.5971,0.4539,0.0153,0.8888,0.5889,Нишевые любимчики,Продолжение
46654,IDOLiSH7 Third Beat! Part 2,2022,Game,Drama,17,17374,10472,Q1 малые,0.6027,0.4327,0.0158,0.881,0.5783,Нишевые любимчики,Продолжение
42981,Idolls!,2021,Original,Не указан,10,5710,4120,Q1 малые,0.7215,0.4368,0.0021,0.7243,0.4275,Остальные,Дебют
40842,Idoly Pride,2021,Mixed media,Drama,12,72501,36047,Q2,0.4971,0.3178,0.0078,0.8037,0.3663,Нишевые любимчики,Дебют
42361,"Ijiranaide, Nagatoro-san",2021,Web manga,Comedy,12,863321,700134,Q4 крупные,0.8109,0.6277,0.0104,0.9014,0.8837,Флагманы,Дебют
50197,"Ijiranaide, Nagatoro-san 2nd Attack",2023,Web manga,Comedy,12,321197,218636,Q4 крупные,0.6806,0.545,0.0065,0.9017,0.6833,Нишевые любимчики,Продолжение
40359,Ikebukuro West Gate Park,2020,Novel,Drama,12,126910,73076,Q3,0.5758,0.3518,0.0029,0.7873,0.2425,Остальные,Дебют
38909,Infinite Dendrogram,2020,Light novel,Action,13,195066,153752,Q3,0.7881,0.5576,0.0016,0.8478,0.5522,Надёжный просмотр,Дебют
51265,Inu ni Nattara Suki na Hito ni Hirowareta.,2023,Web manga,Comedy,12,132882,93277,Q3,0.7019,0.4399,0.0051,0.8023,0.5764,Остальные,Дебют
40833,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,2020,Web manga,Comedy,24,16482,12754,Q1 малые,0.7738,0.5726,0.0028,0.8974,0.5985,Надёжный просмотр,Дебют
50267,Irodorimidori,2022,Game,Slice of Life,8,11911,7001,Q1 малые,0.5877,0.3493,0.004,0.8195,0.3143,Остальные,Дебют
52830,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",2023,Light novel,Action,13,364905,318056,Q4 крупные,0.8714,0.6706,0.0063,0.9164,0.8765,Флагманы,Дебют
52359,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu.,2024,Light novel,Adventure,12,90365,70576,Q3,0.7807,0.556,0.0048,0.875,0.7151,Надёжный просмотр,Дебют
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,2021,Light novel,Action,10,452475,348096,Q4 крупные,0.7693,0.6208,0.0061,0.909,0.7902,Флагманы,Продолжение
44524,Isekai Meikyuu de Harem wo,2022,Light novel,Action,12,287839,232542,Q4 крупные,0.8078,0.5881,0.0075,0.8981,0.8326,Флагманы,Дебют
59130,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,2025,Light novel,Adventure,13,84676,58503,Q2,0.6825,0.2045,0.0034,0.8529,0.3218,Остальные,Дебют
51462,Isekai Nonbiri Nouka,2023,Light novel,Fantasy,12,266508,217203,Q4 крупные,0.8148,0.6952,0.0079,0.9198,0.885,Флагманы,Дебют
49220,Isekai Ojisan,2022,Web manga,Comedy,13,409295,323997,Q4 крупные,0.7914,0.5062,0.0055,0.8819,0.7187,Надёжный просмотр,Дебют
51219,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,2023,Manga,Comedy,12,122318,86300,Q3,0.7054,0.439,0.0039,0.784,0.5144,Остальные,Дебют
39988,Isekai Quartet 2,2020,Original,Comedy,12,249150,212165,Q4 крупные,0.8515,0.7571,0.0011,0.9555,0.6546,Надёжный просмотр,Продолжение
52367,Isekai Shikkaku,2024,Web manga,Adventure,12,218282,164911,Q3,0.7553,0.498,0.0038,0.8358,0.6016,Надёжный просмотр,Дебют
48804,Isekai Shokudou 2,2021,Light novel,Fantasy,12,111013,79925,Q3,0.7198,0.5891,0.0041,0.9159,0.6424,Надёжный просмотр,Продолжение
50220,Isekai Shoukan wa Nidome desu,2023,Light novel,Adventure,12,181961,138953,Q3,0.7635,0.4631,0.0042,0.8222,0.6073,Надёжный просмотр,Дебют
55848,Isekai Suicide Squad,2024,Other,Action,10,155644,90557,Q3,0.5818,0.3181,0.0036,0.8071,0.2643,Остальные,Дебют
51632,Isekai wa Smartphone to Tomo ni. 2,2023,Light novel,Adventure,12,165752,123281,Q3,0.7436,0.5607,0.0064,0.8386,0.7484,Флагманы,Продолжение
49438,Isekai Yakkyoku,2022,Light novel,Fantasy,12,258525,218478,Q4 крупные,0.8449,0.705,0.0037,0.9344,0.7599,Надёжный просмотр,Дебют
57380,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,2024,Light novel,Adventure,12,88467,72253,Q3,0.8165,0.5634,0.0036,0.8689,0.6727,Надёжный просмотр,Дебют
54449,Ishura,2024,Light novel,Action,12,125529,81643,Q3,0.6499,0.3651,0.0036,0.7358,0.383,Остальные,Дебют
58484,Ishura 2nd Season,2025,Light novel,Action,12,41481,25184,Q2,0.6071,0.441,0.0038,0.8605,0.4015,Остальные,Продолжение
40010,Ishuzoku Reviewers,2020,Web manga,Comedy,12,496609,410797,Q4 крупные,0.8271,0.5729,0.0193,0.8856,0.891,Флагманы,Дебют
58359,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",2025,Light novel,Fantasy,12,132358,105209,Q3,0.7944,0.587,0.0029,0.8655,0.6264,Надёжный просмотр,Дебют
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,2020,Light novel,Action,12,585009,497581,Q4 крупные,0.8504,0.7164,0.0066,0.9296,0.8904,Флагманы,Дебют
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,2023,Light novel,Action,12,263786,172162,Q4 крупные,0.6524,0.4766,0.0051,0.8767,0.558,Остальные,Продолжение
45587,Itazuraguma no Gloomy,2021,Other,Comedy,12,9073,6874,Q1 малые,0.7576,0.5338,0.0051,0.8712,0.6918,Надёжный просмотр,Дебют
41783,Iwa Kakeru! Sport Climbing Girls,2020,Web manga,Sports,12,102238,67825,Q3,0.6633,0.4293,0.0022,0.7845,0.3685,Остальные,Дебют
58822,Izure Saikyou no Renkinjutsushi?,2025,Light novel,Adventure,12,107745,91208,Q3,0.8461,0.6616,0.0026,0.9188,0.6742,Надёжный просмотр,Дебют
48753,Jahy-sama wa Kujikenai!,2021,Manga,Comedy,20,263335,176193,Q4 крупные,0.669,0.3454,0.0055,0.8244,0.485,Остальные,Дебют
40530,Jaku-Chara Tomozaki-kun,2021,Light novel,Drama,12,428833,328899,Q4 крупные,0.7668,0.6149,0.0047,0.899,0.7293,Надёжный просмотр,Дебют
50803,Jaku-Chara Tomozaki-kun 2nd Stage,2024,Light novel,Drama,13,144014,96784,Q3,0.6719,0.4984,0.0043,0.8682,0.5568,Остальные,Продолжение
50789,Jantama Pong☆,2022,Game,Comedy,11,9377,7020,Q1 малые,0.7485,0.5501,0.0019,0.8692,0.5253,Надёжный просмотр,Дебют
42994,Jashin-chan Dropkick X,2022,Web manga,Comedy,12,45067,26974,Q2,0.5984,0.4295,0.0033,0.877,0.353,Остальные,Продолжение
39049,Jashin-chan Dropkick',2020,Web manga,Comedy,11,56016,37395,Q2,0.6675,0.5548,0.0024,0.9011,0.4729,Остальные,Продолжение
39534,Jibaku Shounen Hanako-kun,2020,Manga,Supernatural,12,666765,506094,Q4 крупные,0.759,0.5944,0.0188,0.8784,0.8562,Флагманы,Дебют
53924,Jibaku Shounen Hanako-kun 2,2025,Manga,Supernatural,12,88881,43718,Q2,0.4915,0.3283,0.0073,0.8431,0.3633,Нишевые любимчики,Продолжение
61339,Jibaku Shounen Hanako-kun 2 Part 2,2025,Manga,Supernatural,12,41591,19469,Q2,0.4678,0.2163,0.0051,0.819,0.2419,Остальные,Продолжение
52619,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,2023,Light novel,Comedy,12,169458,141983,Q3,0.8374,0.5861,0.0024,0.8509,0.6219,Надёжный просмотр,Дебют
56700,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,2025,Light novel,Comedy,12,48805,28017,Q2,0.5708,0.2641,0.0015,0.8016,0.1238,Остальные,Продолжение
59342,Jigoku Sensei Nube (2025),2025,Manga,Comedy,13,21592,10097,Q1 малые,0.4668,0.1251,0.0019,0.6499,0.046,Остальные,Дебют
46569,Jigokuraku,2023,Manga,Action,13,858418,710190,Q4 крупные,0.8273,0.6576,0.0108,0.9282,0.9077,Флагманы,Дебют
56230,Jiisan Baasan Wakagaeru,2024,Web manga,Comedy,11,142168,93403,Q3,0.6568,0.3723,0.004,0.7534,0.4193,Остальные,Дебют
53621,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,2023,Manga,Comedy,13,76878,56449,Q2,0.734,0.5038,0.0041,0.8362,0.6076,Надёжный просмотр,Дебют
52969,"Jitsu wa Ore, Saikyou deshita?",2023,Light novel,Adventure,12,197827,168892,Q4 крупные,0.8533,0.6519,0.0029,0.9034,0.6948,Надёжный просмотр,Дебют
47250,Jouran: The Princess of Snow and Blood,2021,Original,Action,12,100507,60037,Q2,0.5973,0.2819,0.0039,0.7269,0.277,Остальные,Дебют
40748,Jujutsu Kaisen,2020,Manga,Action,24,2880058,2675506,Q4 крупные,0.9289,0.7758,0.0327,0.968,0.9952,Флагманы,Дебют
51009,Jujutsu Kaisen 2nd Season,2023,Manga,Action,23,1255502,1079744,Q4 крупные,0.8595,0.6911,0.0198,0.9507,0.9631,Флагманы,Продолжение
57360,Kabushikigaisha Magi-Lumière,2024,Manga,Action,12,32236,19227,Q2,0.5959,0.3608,0.002,0.791,0.2246,Остальные,Дебют
48316,Kage no Jitsuryokusha ni Naritakute!,2022,Light novel,Action,20,807396,672579,Q4 крупные,0.8328,0.6666,0.0216,0.9287,0.9398,Флагманы,Дебют
54595,Kage no Jitsuryokusha ni Naritakute! 2nd Season,2023,Light novel,Action,12,490655,413753,Q4 крупные,0.8431,0.722,0.0103,0.9451,0.9319,Флагманы,Продолжение
43691,Kageki Shoujo!!,2021,Manga,Drama,13,90985,47336,Q2,0.5203,0.3609,0.0057,0.8537,0.3642,Нишевые любимчики,Дебют
48775,Kaginado,2021,Original,Comedy,12,31796,15889,Q1 малые,0.4997,0.359,0.0043,0.8428,0.2916,Остальные,Дебют
50685,Kaginado Season 2,2022,Original,Comedy,12,15007,9571,Q1 малые,0.6375,0.5179,0.0039,0.8665,0.5023,Остальные,Продолжение
43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,2022,Manga,Comedy,13,1058550,836639,Q4 крупные,0.7903,0.6763,0.0309,0.9475,0.9225,Флагманы,Дебют
40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,2020,Manga,Comedy,12,1453073,1265233,Q4 крупные,0.8707,0.7874,0.0131,0.9666,0.97,Флагманы,Продолжение
42822,Kai Byoui Ramune,2021,Manga,Mystery,12,89517,60796,Q3,0.6791,0.4671,0.0038,0.8352,0.5153,Остальные,Дебют
40750,Kaifuku Jutsushi no Yarinaoshi,2021,Light novel,Action,12,627775,542965,Q4 крупные,0.8649,0.6565,0.0104,0.8983,0.9255,Флагманы,Дебют
54199,Kaii to Otome to Kamikakushi,2024,Web manga,Mystery,12,99476,62041,Q3,0.6235,0.359,0.003,0.7828,0.3046,Остальные,Дебют
49385,Kaijin Kaihatsu-bu no Kuroitsu-san,2022,Web manga,Comedy,12,63495,41322,Q2,0.6507,0.3656,0.0029,0.7479,0.3351,Остальные,Дебют
52588,Kaijuu 8-gou,2024,Manga,Action,12,656665,549632,Q4 крупные,0.8363,0.7212,0.0098,0.9441,0.9213,Флагманы,Дебют
59177,Kaijuu 8-gou 2nd Season,2025,Manga,Action,11,267207,153272,Q3,0.5718,0.1591,0.005,0.8743,0.2691,Остальные,Продолжение
52446,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life,2023,Light novel,Comedy,12,178960,146845,Q3,0.8202,0.6598,0.0032,0.8956,0.6982,Надёжный просмотр,Дебют
42544,Kaizoku Oujo,2021,Original,Action,12,220565,131405,Q3,0.5957,0.4016,0.0058,0.8464,0.4514,Нишевые любимчики,Дебют
48675,Kakkou no Iinazuke,2022,Manga,Comedy,24,323659,229675,Q4 крупные,0.7094,0.4317,0.0072,0.8805,0.6418,Нишевые любимчики,Дебют
59402,Kakkou no Iinazuke Season 2,2025,Manga,Comedy,12,56526,28280,Q2,0.4998,0.1997,0.0044,0.7954,0.214,Остальные,Продолжение
40716,Kakushigoto,2020,Manga,Comedy,12,347912,224920,Q4 крупные,0.6464,0.4856,0.0062,0.8762,0.5946,Нишевые любимчики,Дебют
58833,Kakushite! Makina-san!!,2025,Manga,Comedy,12,48354,27489,Q2,0.5682,0.2759,0.0052,0.7217,0.3152,Остальные,Дебют
50470,Kami Kuzu☆Idol,2022,Manga,Comedy,10,26765,17289,Q1 малые,0.6459,0.3946,0.002,0.8002,0.313,Остальные,Дебют
40221,Kami no Tou,2020,Web manga,Action,13,1041919,879435,Q4 крупные,0.844,0.7176,0.0066,0.9388,0.884,Флагманы,Дебют
59989,Kami no Tou: Koubou-sen,2024,Web manga,Action,13,126419,102077,Q3,0.8074,0.6079,0.0021,0.8884,0.6049,Надёжный просмотр,Продолжение
52635,Kami no Tou: Ouji no Kikan,2024,Web manga,Action,13,275581,194572,Q4 крупные,0.7058,0.4396,0.0047,0.8648,0.5622,Остальные,Продолжение
50869,Kami wa Game ni Ueteiru.,2024,Light novel,Fantasy,13,97922,70028,Q3,0.715,0.3989,0.0027,0.7382,0.4172,Остальные,Дебют
41312,Kami-tachi ni Hirowareta Otoko,2020,Light novel,Fantasy,12,244656,208695,Q4 крупные,0.8527,0.7215,0.0047,0.9175,0.8183,Надёжный просмотр,Дебют
49109,Kami-tachi ni Hirowareta Otoko 2nd Season,2023,Light novel,Fantasy,12,135882,102026,Q3,0.7506,0.6066,0.0057,0.9083,0.7526,Надёжный просмотр,Продолжение
54798,Kamierabi,2023,Original,Action,12,28241,14083,Q1 малые,0.4984,0.2388,0.0027,0.6598,0.1141,Остальные,Дебют
56967,Kamierabi 2nd Season,2024,Original,Action,12,8252,4330,Q1 малые,0.5246,0.3586,0.0022,0.8036,0.178,Остальные,Продолжение
51693,Kaminaki Sekai no Kamisama Katsudou,2023,Manga,Action,12,224093,174209,Q4 крупные,0.777,0.5184,0.0034,0.8576,0.6058,Надёжный просмотр,Дебют
41930,Kamisama ni Natta Hi,2020,Original,Drama,12,279326,195757,Q4 крупные,0.7007,0.5143,0.0058,0.8881,0.6606,Нишевые любимчики,Дебют
57820,Kamitsubaki-shi Kensetsuchuu.,2025,Other,Sci-Fi,12,10303,3967,Q1 малые,0.3841,0.0988,0.0032,0.5562,0.1026,Остальные,Дебют
53879,Kamonohashi Ron no Kindan Suiri,2023,Manga,Comedy,13,157982,101302,Q3,0.641,0.4312,0.0065,0.8252,0.551,Нишевые любимчики,Дебют
57635,Kamonohashi Ron no Kindan Suiri 2nd Season,2024,Manga,Comedy,13,61256,37725,Q2,0.6157,0.4598,0.0042,0.8747,0.4526,Остальные,Продолжение
60140,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",2025,Light novel,Action,12,83424,70011,Q3,0.8381,0.5993,0.0026,0.902,0.6403,Надёжный просмотр,Дебют
30455,KanColle: Itsuka Ano Umi de,2022,Game,Action,8,54437,12143,Q1 малые,0.223,0.1317,0.004,0.7729,0.1529,Остальные,Дебют
59505,Kankin Kuiki Level X,2024,Web novel,Horror,6,7504,3778,Q1 малые,0.5033,0.3023,0.0037,0.715,0.2137,Остальные,Дебют
60094,Kankin Kuiki Level X 2nd Season,2025,Web novel,Horror,6,2212,1110,Q1 малые,0.5018,0.3856,0.0036,0.8489,0.2725,Остальные,Продолжение
52308,Kanojo ga Koushaku-tei ni Itta Riyuu,2023,Web manga,Fantasy,12,184702,137490,Q3,0.7442,0.5948,0.009,0.8987,0.8062,Флагманы,Дебют
43969,Kanojo mo Kanojo,2021,Manga,Comedy,12,411272,317959,Q4 крупные,0.773,0.541,0.0062,0.8575,0.7511,Флагманы,Дебют
53040,Kanojo mo Kanojo Season 2,2023,Manga,Comedy,12,119397,85100,Q3,0.7126,0.5567,0.0035,0.8938,0.5858,Надёжный просмотр,Продолжение
40839,"Kanojo, Okarishimasu",2020,Manga,Comedy,12,1061953,933239,Q4 крупные,0.8786,0.7597,0.0078,0.938,0.931,Флагманы,Дебют
42963,"Kanojo, Okarishimasu 2nd Season",2022,Manga,Comedy,12,461860,309894,Q4 крупные,0.6709,0.5027,0.0106,0.8707,0.6994,Нишевые любимчики,Продолжение
53050,"Kanojo, Okarishimasu 3rd Season",2023,Manga,Comedy,12,209685,153017,Q3,0.7294,0.5854,0.0049,0.905,0.6939,Надёжный просмотр,Продолжение
59277,"Kanojo, Okarishimasu 4th Season",2025,Manga,Comedy,12,76177,39785,Q2,0.522,0.2352,0.0048,0.7823,0.2483,Остальные,Продолжение
60157,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,2025,Light novel,Fantasy,12,75673,59281,Q2,0.7834,0.5816,0.0029,0.9005,0.6152,Надёжный просмотр,Дебют
59845,Kaoru Hana wa Rin to Saku,2025,Web manga,Drama,13,293176,179503,Q4 крупные,0.6076,0.1637,0.0164,0.8152,0.4351,Нишевые любимчики,Дебют
49721,Karakai Jouzu no Takagi-san 3,2022,Manga,Comedy,12,206100,142245,Q3,0.6901,0.5604,0.0114,0.909,0.7581,Флагманы,Продолжение
60131,Karaoke Iko!,2025,Manga,Comedy,5,17835,9061,Q1 малые,0.5076,0.2254,0.0047,0.8072,0.234,Остальные,Дебют
56980,Karasu wa Aruji wo Erabanai,2024,Novel,Drama,20,55989,31434,Q2,0.561,0.343,0.0078,0.8047,0.4178,Нишевые любимчики,Дебют
59452,"Katainaka no Ossan, Kensei ni Naru",2025,Light novel,Action,12,154927,118566,Q3,0.7653,0.5249,0.0035,0.881,0.611,Надёжный просмотр,Дебют
57217,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,2024,Manga,Comedy,12,98124,63314,Q3,0.645,0.4256,0.0046,0.8217,0.4811,Остальные,Дебют
54638,Kawagoe Boys Sing,2023,Original,Slice of Life,12,7558,3879,Q1 малые,0.5132,0.2384,0.0024,0.6663,0.1087,Остальные,Дебют
45613,Kawaii dake ja Nai Shikimori-san,2022,Web manga,Comedy,12,600665,461306,Q4 крупные,0.7679,0.462,0.0087,0.8037,0.7424,Флагманы,Дебют
53163,Kawaisugi Crisis,2023,Manga,Comedy,12,45946,28207,Q2,0.6138,0.3435,0.003,0.7625,0.2797,Остальные,Дебют
52990,"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",2023,Light novel,Romance,12,214318,152884,Q3,0.7132,0.5325,0.0074,0.8619,0.726,Флагманы,Дебют
55887,"Kekkon suru tte, Hontou desu ka",2024,Manga,Romance,12,112606,76640,Q3,0.6802,0.4827,0.0031,0.8418,0.4817,Остальные,Дебют
54265,Kekkon Yubiwa Monogatari,2024,Manga,Action,12,129127,95234,Q3,0.737,0.4772,0.0029,0.8176,0.5177,Надёжный просмотр,Дебют
40908,Kemono Jihen,2021,Manga,Action,12,410575,298885,Q4 крупные,0.7279,0.5462,0.0057,0.9042,0.7015,Надёжный просмотр,Дебют
42072,Kenja no Deshi wo Nanoru Kenja,2022,Light novel,Adventure,12,139168,106126,Q3,0.7625,0.5371,0.0047,0.8242,0.6827,Надёжный просмотр,Дебют
58080,Kenka Dokugaku,2024,Web manga,Action,12,88955,67898,Q3,0.7631,0.5439,0.0039,0.8469,0.6418,Надёжный просмотр,Дебют
54716,Kibou no Chikara: Otona Precure '23,2023,Original,Action,12,9503,4983,Q1 малые,0.5243,0.3171,0.0031,0.7604,0.1886,Остальные,Дебют
60449,Kidou Senshi Gundam: GQuuuuuuX,2025,Original,Action,12,55308,36788,Q2,0.6648,0.4041,0.0048,0.814,0.4992,Остальные,Дебют
49828,Kidou Senshi Gundam: Suisei no Majo,2022,Original,Action,12,179335,137176,Q3,0.7648,0.5864,0.0101,0.9061,0.8302,Флагманы,Дебют
53199,Kidou Senshi Gundam: Suisei no Majo Season 2,2023,Original,Action,12,104821,84859,Q3,0.8094,0.6828,0.0078,0.9326,0.878,Флагманы,Продолжение
51569,Kidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen,2022,Original,Action,9,2662,1192,Q1 малые,0.4478,0.216,0.0049,,0.2271,Остальные,Продолжение
54852,Kikansha no Mahou wa Tokubetsu desu,2023,Web manga,Action,12,164073,135899,Q3,0.8279,0.6815,0.0029,0.9103,0.6909,Надёжный просмотр,Дебют
55701,Kimetsu no Yaiba: Hashira Geiko-hen,2024,Manga,Action,8,687814,572330,Q4 крупные,0.8312,0.7553,0.007,0.9593,0.8919,Флагманы,Продолжение
51019,Kimetsu no Yaiba: Katanakaji no Sato-hen,2023,Manga,Action,11,1037191,906225,Q4 крупные,0.8735,0.7844,0.0093,0.963,0.9482,Флагманы,Продолжение
49926,Kimetsu no Yaiba: Mugen Ressha-hen,2021,Manga,Action,7,916772,854745,Q4 крупные,0.9323,0.8667,0.005,0.9532,0.8607,Надёжный просмотр,Продолжение
47778,Kimetsu no Yaiba: Yuukaku-hen,2021,Manga,Action,11,1653797,1503412,Q4 крупные,0.9089,0.8345,0.0152,0.9739,0.9824,Флагманы,Продолжение
54714,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,2023,Manga,Comedy,12,303621,238846,Q4 крупные,0.7862,0.6072,0.0096,0.8871,0.8477,Флагманы,Дебют
57616,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo 2nd Season,2025,Manga,Comedy,12,153534,108060,Q3,0.7038,0.5271,0.0079,0.8977,0.7181,Нишевые любимчики,Продолжение
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",2020,Light novel,Action,12,338857,256336,Q4 крупные,0.7564,0.5704,0.0043,0.8794,0.6748,Надёжный просмотр,Дебют
49981,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II",2024,Light novel,Action,12,103618,46855,Q2,0.452,0.171,0.0054,0.7349,0.238,Остальные,Продолжение
50796,Kimi wa Houkago Insomnia,2023,Manga,Romance,13,259451,159634,Q3,0.6151,0.4446,0.0091,0.8635,0.571,Нишевые любимчики,Дебют
57611,Kimi wa Meido-sama.,2024,Web manga,Comedy,12,129072,87418,Q3,0.677,0.415,0.0038,0.8012,0.4662,Остальные,Дебют
41834,King's Raid: Ishi wo Tsugumono-tachi,2020,Game,Action,26,76630,49988,Q2,0.6522,0.2932,0.0022,0.7381,0.2498,Остальные,Дебют
40682,Kingdom 3rd Season,2020,Manga,Action,26,124299,80045,Q3,0.6439,0.4595,0.0203,0.9002,0.6579,Нишевые любимчики,Продолжение
50160,Kingdom 4th Season,2022,Manga,Action,26,82045,55508,Q2,0.6762,0.5181,0.0139,0.9181,0.7299,Нишевые любимчики,Продолжение
53223,Kingdom 5th Season,2024,Manga,Action,13,53905,35210,Q2,0.6527,0.5302,0.0106,0.9168,0.6939,Нишевые любимчики,Продолжение
54730,Kinnikuman: Kanpeki Choujin Shiso-hen,2024,Manga,Comedy,11,8532,3807,Q1 малые,0.4461,0.2349,0.0042,0.7159,0.1971,Остальные,Дебют
59914,Kinnikuman: Kanpeki Choujin Shiso-hen Season 2,2025,Manga,Comedy,11,3338,1807,Q1 малые,0.5413,0.3583,0.0015,0.8118,0.1638,Остальные,Продолжение
58854,Kinoko Inu,2024,Manga,Slice of Life,12,8644,5730,Q1 малые,0.6626,0.3632,0.0025,0.701,0.3312,Остальные,Дебют
51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,2022,Manga,Fantasy,12,324154,248701,Q4 крупные,0.767,0.5364,0.0067,0.8698,0.7608,Флагманы,Дебют
40880,Kiratto Pri☆chan Season 3,2020,Game,Comedy,51,3466,2187,Q1 малые,0.631,0.3318,0.0035,0.7521,0.3149,Остальные,Продолжение
57050,Kisaki Kyouiku kara Nigetai Watashi,2025,Manga,Comedy,12,34970,24425,Q2,0.6977,0.3372,0.003,0.7556,0.3688,Остальные,Дебют
39582,Kitsutsuki Tanteidokoro,2020,Novel,Mystery,12,29425,16761,Q1 малые,0.5696,0.2994,0.0018,0.7652,0.1429,Остальные,Дебют
60951,Kizetsu Yuusha to Ansatsu Hime,2025,Manga,Action,12,42825,28206,Q2,0.6591,0.2923,0.0019,0.743,0.2467,Остальные,Дебют
59961,Kizu darake Seijo yori Houfuku wo Komete,2025,Web manga,Fantasy,12,15908,6447,Q1 малые,0.4043,0.1233,0.0043,0.6558,0.1759,Остальные,Дебют
51139,Kizuna no Allele,2023,Original,Не указан,12,19149,10323,Q1 малые,0.539,0.2095,0.0037,0.5849,0.1904,Остальные,Дебют
55775,Kizuna no Allele Season 2,2023,Original,Не указан,12,5321,2748,Q1 малые,0.5164,0.3443,0.003,0.8176,0.205,Остальные,Продолжение
51773,KJ File,2022,Original,Action,13,8540,1885,Q1 малые,0.2207,0.0621,0.008,0.5092,0.277,Нишевые любимчики,Дебют
39247,Kobayashi-san Chi no Maid Dragon S,2021,Manga,Slice of Life,12,597375,445044,Q4 крупные,0.7449,0.6204,0.0097,0.9409,0.8268,Флагманы,Продолжение
40075,Koi to Producer: EVOLxLOVE,2020,Game,Mystery,12,66765,38314,Q2,0.5739,0.3382,0.0043,0.777,0.3112,Остальные,Дебют
