mal_id,episode,retention,title,segment,source,title_type
58426,11,0.537,Shikanoko Nokonoko Koshitantan,Нишевые любимчики,Manga,Дебют
58437,11,0.7396,"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita",Надёжный просмотр,Light novel,Дебют
58445,11,0.7102,"Sayounara Ryuusei, Konnichiwa Jinsei",Надёжный просмотр,Light novel,Дебют
58473,11,0.6278,"S-Rank Monster no ""Behemoth"" dakedo, Neko to Machigawarete Elf Musume no Pet toshite Kurashitemasu",Остальные,Manga,Дебют
58484,11,0.7963,Ishura 2nd Season,Остальные,Light novel,Продолжение
58492,11,0.6956,Mono,Остальные,4-koma manga,Дебют
58502,11,0.7029,Zenshuu.,Нишевые любимчики,Original,Дебют
58511,11,0.8127,Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season,Остальные,Manga,Продолжение
58516,11,0.8409,Ao no Exorcist: Yuki no Hate-hen,Остальные,Manga,Продолжение
58600,11,0.6419,Ameku Takao no Suiri Karte,Остальные,Novel,Дебют
58614,11,0.7462,Teogonia,Остальные,Light novel,Дебют
58714,11,0.8267,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru",Надёжный просмотр,Light novel,Дебют
58725,11,0.7065,Ninja to Koroshiya no Futarigurashi,Остальные,Manga,Дебют
58822,11,0.8195,Izure Saikyou no Renkinjutsushi?,Надёжный просмотр,Light novel,Дебют
58833,11,0.5668,Kakushite! Makina-san!!,Остальные,Manga,Дебют
58853,11,0.6781,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,Остальные,Manga,Дебют
58854,11,0.6069,Kinoko Inu,Остальные,Manga,Дебют
58913,11,0.5176,Hikaru ga Shinda Natsu,Нишевые любимчики,Web manga,Дебют
58926,11,,Egumi Legacy,Остальные,Card game,Дебют
58985,11,0.5365,0-saiji Start Dash Monogatari,Остальные,Manga,Дебют
59002,11,0.6497,"Hazure Skill ""Kinomi Master"": Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite",Надёжный просмотр,Manga,Дебют
59055,11,0.6393,"Hana wa Saku, Shura no Gotoku",Остальные,Manga,Дебют
59095,11,0.809,"Tensei shitara Dainana Ouji Datta node, Kimama ni Majutsu wo Kiwamemasu 2nd Season",Остальные,Light novel,Продолжение
59113,11,0.4861,Farmagia,Остальные,Game,Дебют
59131,11,0.827,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season",Надёжный просмотр,Light novel,Продолжение
59135,11,0.7453,Class no Daikirai na Joshi to Kekkon suru Koto ni Natta.,Надёжный просмотр,Light novel,Дебют
59136,11,0.6683,Tasokare Hotel,Остальные,Game,Дебют
59142,11,0.7407,Unnamed Memory Act.2,Остальные,Light novel,Продолжение
59144,11,0.7145,"Fuguushoku ""Kanteishi"" ga Jitsu wa Saikyou Datta",Надёжный просмотр,Light novel,Дебют
59145,11,0.7941,Ranma ½ (2024),Флагманы,Manga,Дебют
59160,11,0.7775,Wind Breaker Season 2,Надёжный просмотр,Web manga,Продолжение
59161,11,0.5796,Bad Girl,Остальные,4-koma manga,Дебют
59169,11,0.6455,Aru Majo ga Shinu Made,Остальные,Light novel,Дебют
59189,11,0.7785,Sentai Daishikkaku 2nd Season,Остальные,Manga,Продолжение
59205,11,0.7552,Clevatess: Majuu no Ou to Akago to Shikabane no Yuusha,Остальные,Web manga,Дебют
59207,11,0.7537,"Mikadono Sanshimai wa Angai, Choroi.",Остальные,Manga,Дебют
59226,11,0.8645,Ao no Exorcist: Yosuga-hen,Остальные,Manga,Продолжение
59265,11,0.7653,Magic Maker: Isekai Mahou no Tsukurikata,Надёжный просмотр,Light novel,Дебют
59277,11,0.6711,"Kanojo, Okarishimasu 4th Season",Остальные,Manga,Продолжение
59322,11,0.7518,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,Надёжный просмотр,Light novel,Дебют
59349,11,0.699,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,Надёжный просмотр,Web manga,Дебют
59361,11,0.6553,Kono Kaisha ni Suki na Hito ga Imasu,Остальные,Manga,Дебют
59402,11,0.6657,Kakkou no Iinazuke Season 2,Остальные,Manga,Продолжение
59421,11,0.7302,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru,Остальные,Light novel,Дебют
59424,11,0.6918,"Yuusha Party wo Tsuihou sareta Shiromadoushi, S-Rank Boukensha ni Hirowareru: Kono Shiromadoushi ga Kikakugai Sugiru",Остальные,Manga,Дебют
59425,11,0.6924,NegaPosi Angler,Остальные,Original,Дебют
59452,11,0.7456,"Katainaka no Ossan, Kensei ni Naru",Надёжный просмотр,Light novel,Дебют
59457,11,0.5503,"Haite Kudasai, Takamine-san",Нишевые любимчики,Manga,Дебют
59466,11,0.7398,Aharen-san wa Hakarenai Season 2,Остальные,Manga,Продолжение
59514,11,0.6337,Sentai Red Isekai de Boukensha ni Naru,Остальные,Manga,Дебют
59619,11,0.5638,Ame to Kimi to,Остальные,Manga,Дебют
59632,11,0.587,Mattaku Saikin no Tantei to Kitara,Остальные,Manga,Дебют
59675,11,0.7026,Apocalypse Hotel,Нишевые любимчики,Original,Дебют
59689,11,0.5607,Game Center Shoujo to Ibunka Kouryuu,Остальные,Web manga,Дебют
59744,11,0.5792,Maebashi Witches,Остальные,Original,Дебют
59745,11,0.5788,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita,Остальные,Web manga,Дебют
59828,11,0.8328,Shoushimin Series 2nd Season,Нишевые любимчики,Novel,Продолжение
59935,11,0.6818,Gorilla no Kami kara Kago sareta Reijou wa Ouritsu Kishidan de Kawaigarareru,Надёжный просмотр,Web manga,Дебют
59961,11,0.5478,Kizu darake Seijo yori Houfuku wo Komete,Остальные,Web manga,Дебют
59986,11,0.7128,Grand Blue Season 2,Нишевые любимчики,Manga,Продолжение
60009,11,0.594,Chuuzenji-sensei Mononoke Kougiroku: Sensei ga Nazo wo Hodoite Shimau kara.,Остальные,Manga,Дебют
60140,11,0.7647,"Kanchigai no Atelier Meister: Eiyuu Party no Moto Zatsuyougakari ga, Jitsu wa Sentou Igai ga SSS Rank Datta to Iu Yoku Aru Hanashi",Надёжный просмотр,Light novel,Дебют
60146,11,0.6728,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",Флагманы,Other,Дебют
60154,11,0.7692,Ore wa Seikan Kokka no Akutoku Ryoushu!,Надёжный просмотр,Light novel,Дебют
60157,11,0.8019,Kanpekisugite Kawaige ga Nai to Konyaku Haki sareta Seijo wa Ringoku ni Urareru,Надёжный просмотр,Light novel,Дебют
60293,11,0.6846,Ballpark de Tsukamaete!,Остальные,Manga,Дебют
60315,11,0.5061,Dekin no Mogura,Остальные,Manga,Дебют
60316,11,0.63,Busamen Gachi Fighter,Остальные,Manga,Дебют
60326,11,0.6339,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",Нишевые любимчики,Light novel,Дебют
60377,11,0.5741,Nazotoki wa Dinner no Ato de,Остальные,Novel,Дебют
60425,11,,0-saiji Start Dash Monogatari Season 2,Остальные,Manga,Продолжение
60449,11,0.6833,Kidou Senshi Gundam: GQuuuuuuX,Остальные,Original,Дебют
60505,11,0.4983,Necronomico no Cosmic Horror Show,Остальные,Original,Дебют
60523,11,0.7171,Tsuihousha Shokudou e Youkoso!,Остальные,Light novel,Дебют
60543,11,0.7596,Dandadan 2nd Season,Нишевые любимчики,Manga,Продолжение
60603,11,0.7345,Puniru wa Kawaii Slime 2nd Season,Остальные,Manga,Продолжение
60658,11,0.7175,Hibi wa Sugiredo Meshi Umashi,Нишевые любимчики,Original,Дебют
60697,11,0.6119,Fermat no Ryouri,Остальные,Manga,Дебют
60732,11,0.7512,Mizu Zokusei no Mahoutsukai,Остальные,Light novel,Дебют
60951,11,0.6061,Kizetsu Yuusha to Ansatsu Hime,Остальные,Manga,Дебют
61150,11,0.5512,Onmyou Kaiten Re:Birth,Остальные,Original,Дебют
61239,11,0.2912,Binan Koukou Chikyuu Bouei-bu Haikara!,Остальные,Original,Дебют
61274,11,0.7221,Ginga Tokkyuu Milky☆Subway,Остальные,Original,Дебют
61322,11,0.839,Dr. Stone: Science Future Part 2,Остальные,Manga,Продолжение
61339,11,0.732,Jibaku Shounen Hanako-kun 2 Part 2,Остальные,Manga,Продолжение
61410,11,0.6143,Chotto dake Ai ga Omoi Dark Elf ga Isekai kara Oikaketekita Mini Anime Gekijou,Остальные,Web manga,Дебют
32455,12,0.617,Gekidol: Actidol Project,Остальные,Original,Дебют
35252,12,0.4576,Hatena☆Illusion,Остальные,Light novel,Дебют
35335,12,0.6871,Musashino!,Остальные,Original,Дебют
36458,12,0.5722,Soukou Musume Senki,Остальные,Game,Дебют
37587,12,0.6879,Lapis Re:LiGHTs,Остальные,Mixed media,Дебют
37599,12,0.6686,Magatsu Wahrheit: Zuerst,Остальные,Game,Дебют
37890,12,0.791,Oshi ga Budoukan Ittekuretara Shinu,Нишевые любимчики,Manga,Дебют
38005,12,0.817,Strike Witches: Road to Berlin,Остальные,Original,Продолжение
38006,12,0.6273,Renmei Kuugun Koukuu Mahou Ongakutai Luminous Witches,Остальные,Original,Дебют
38192,12,0.6258,Sakugan,Остальные,Novel,Дебют
38302,12,0.6683,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,Остальные,Manga,Дебют
38337,12,0.8488,Gochuumon wa Usagi desu ka? Bloom,Нишевые любимчики,4-koma manga,Продолжение
38440,12,0.5336,Shikizakura,Остальные,Original,Дебют
38476,12,0.9033,Heya Camp△,Надёжный просмотр,Manga,Дебют
38555,12,0.8692,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,Флагманы,Light novel,Дебют
38668,12,0.8575,Dorohedoro,Флагманы,Manga,Дебют
38790,12,0.8612,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,Флагманы,Light novel,Дебют
38830,12,0.8567,"Hachi-nan tte, Sore wa Nai deshou!",Надёжный просмотр,Light novel,Дебют
38835,12,0.8679,Umayon,Надёжный просмотр,4-koma manga,Дебют
38843,12,0.7634,Shironeko Project: Zero Chronicle,Надёжный просмотр,Game,Дебют
38853,12,0.3864,Ex-Arm,Остальные,Manga,Дебют
38924,12,0.7129,Nekopara,Остальные,Visual novel,Дебют
38992,12,0.7642,Rikei ga Koi ni Ochita no de Shoumei shitemita.,Остальные,Web manga,Дебют
39017,12,0.7845,Kyokou Suiri,Надёжный просмотр,Manga,Дебют
39184,12,0.7112,A3! Season Spring & Summer,Нишевые любимчики,Game,Дебют
39247,12,0.8882,Kobayashi-san Chi no Maid Dragon S,Флагманы,Manga,Продолжение
39388,12,0.6893,Koisuru Asteroid,Остальные,4-koma manga,Дебют
39469,12,0.8353,Tsugu Tsugumomo,Остальные,Manga,Дебют
39531,12,0.7425,Kuutei Dragons,Остальные,Manga,Дебют
39534,12,0.7929,Jibaku Shounen Hanako-kun,Флагманы,Manga,Дебют
39547,12,0.9,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,Флагманы,Light novel,Продолжение
39551,12,0.944,Tensei shitara Slime Datta Ken 2nd Season,Флагманы,Manga,Продолжение
39575,12,0.748,Somali to Mori no Kamisama,Остальные,Web manga,Дебют
39582,12,0.6092,Kitsutsuki Tanteidokoro,Остальные,Novel,Дебют
39583,12,0.701,number24,Остальные,Original,Дебют
39609,12,0.7203,Ochikobore Fruit Tart,Остальные,4-koma manga,Дебют
39710,12,0.802,Yesterday wo Utatte,Остальные,Manga,Дебют
39725,12,0.6281,I★Chu: Halfway Through the Idol,Нишевые любимчики,Game,Дебют
39730,12,0.7793,Houkago Teibou Nisshi,Остальные,Manga,Дебют
39783,12,0.9304,5-toubun no Hanayome ∬,Флагманы,Manga,Продолжение
39790,12,0.7627,Adachi to Shimamura,Нишевые любимчики,Light novel,Дебют
39792,12,0.7321,Eizouken ni wa Te wo Dasu na!,Нишевые любимчики,Manga,Дебют
39808,12,0.8724,Non Non Biyori Nonstop,Нишевые любимчики,Manga,Продолжение
39893,12,0.5664,Muteking the Dancing Hero,Остальные,Original,Дебют
39917,12,0.4293,Sabiiro no Armor: Reimei,Остальные,Mixed media,Дебют
39948,12,0.7927,Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season,Остальные,Manga,Продолжение
39960,12,0.8867,Yatogame-chan Kansatsu Nikki Nisatsume,Надёжный просмотр,4-koma manga,Продолжение
39966,12,0.5907,Tamayomi,Остальные,Manga,Дебют
39988,12,0.9172,Isekai Quartet 2,Надёжный просмотр,Original,Продолжение
40010,12,0.7847,Ishuzoku Reviewers,Флагманы,Web manga,Дебют
40056,12,0.7737,Deca-Dence,Надёжный просмотр,Original,Дебют
40059,12,0.9209,Golden Kamuy 3rd Season,Флагманы,Manga,Продолжение
40060,12,0.8517,BNA,Флагманы,Original,Дебют
40074,12,0.468,Gibiate,Остальные,Original,Дебют
40075,12,0.6456,Koi to Producer: EVOLxLOVE,Остальные,Game,Дебют
40085,12,0.5686,Maesetsu!,Остальные,Original,Дебют
40128,12,0.7796,Arte,Остальные,Manga,Дебют
40136,12,0.6229,Oda Cinnamon Nobunaga,Остальные,Manga,Дебют
40148,12,0.7207,22/7,Остальные,Other,Дебют
40165,12,0.5042,Listeners,Остальные,Original,Дебют
40174,12,0.838,Zombieland Saga Revenge,Нишевые любимчики,Original,Продолжение
40230,12,0.7308,Housekishou Richard-shi no Nazo Kantei,Остальные,Novel,Дебют
40272,12,0.8531,A3! Season Autumn & Winter,Нишевые любимчики,Game,Дебют
40357,12,0.8514,Tate no Yuusha no Nariagari Season 3,Нишевые любимчики,Light novel,Продолжение
40358,12,0.4909,Gal to Kyouryuu,Остальные,Manga,Дебют
40359,12,0.6657,Ikebukuro West Gate Park,Остальные,Novel,Дебют
40392,12,0.8134,Runway de Waratte,Остальные,Manga,Дебют
40397,12,0.8048,Maoujou de Oyasumi,Флагманы,Manga,Дебют
40403,12,0.5673,Shin Sakura Taisen the Animation,Остальные,Game,Дебют
40436,12,0.7309,Peter Grill to Kenja no Jikan,Надёжный просмотр,Manga,Дебют
40454,12,0.8973,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,Надёжный просмотр,Light novel,Продолжение
40483,12,0.8349,Murenase! Seton Gakuen,Надёжный просмотр,Web manga,Дебют
40488,12,0.5579,Futsal Boys!!!!!,Нишевые любимчики,Mixed media,Дебют
40507,12,0.8551,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Флагманы,Light novel,Продолжение
40513,12,0.7413,Nami yo Kiitekure,Остальные,Manga,Дебют
40526,12,0.6104,"Dragon, Ie wo Kau.",Остальные,Manga,Дебют
40529,12,0.8427,No Guns Life 2nd Season,Остальные,Manga,Продолжение
40530,12,0.8372,Jaku-Chara Tomozaki-kun,Надёжный просмотр,Light novel,Дебют
40550,12,0.6681,Assault Lily: Bouquet,Остальные,Mixed media,Дебют
40571,12,0.812,Majo no Tabitabi,Флагманы,Light novel,Дебют
40586,12,0.7675,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",Надёжный просмотр,Light novel,Дебют
40591,12,0.9451,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Флагманы,Manga,Продолжение
40594,12,0.7874,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,Надёжный просмотр,Light novel,Дебют
40595,12,0.7827,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",Надёжный просмотр,Light novel,Дебют
40608,12,0.6244,Muv-Luv Alternative,Остальные,Visual novel,Дебют
40623,12,0.6671,Dokyuu Hentai HxEros,Остальные,Manga,Дебют
40679,12,0.6559,2.43: Seiin Koukou Danshi Volley-bu,Остальные,Novel,Дебют
40685,12,0.7416,Super Cub,Нишевые любимчики,Light novel,Дебют
